item_id_enc,category_id,parent_id,item_popularity,category_popularity,parent_popularity
14455,839.0,33,17,66622,68188
159421,202.0,1008,18,68054,68963
182236,839.0,33,31,66622,68188
84937,888.0,866,5,234988,235872
202511,797.0,213,1,1594,1662
206336,364.0,711,2,68301,68312
188717,764.0,1370,6,62573,62592
212961,202.0,1008,14,68054,68963
208799,107.0,1532,66,561,3595
22806,227.0,602,7,52466,52865
22447,202.0,1008,2,68054,68963
205761,,-1,4,0,590631
79964,364.0,711,1,68301,68312
40984,678.0,250,1,64043,82373
42185,776.0,727,1,78927,80906
125233,1036.0,1420,278,25717,25773
131000,671.0,1426,2,3666,4322
34929,408.0,654,13,1835,13221
108447,,-1,12,0,590631
210753,,-1,40,0,590631
196919,676.0,479,21,615,2419
159060,888.0,866,7,234988,235872
191724,776.0,727,11,78927,80906
83349,227.0,602,39,52466,52865
70389,917.0,1374,3,62155,62171
163088,938.0,986,4,826,1388
201708,159.0,1028,2,60445,60669
99490,518.0,362,2,779,3138
70252,658.0,506,6,2953,6941
157599,324.0,1145,4,1168,2976
143703,784.0,38,8,3423,3478
201640,790.0,1492,3,271166,276977
32118,283.0,1579,20,70946,80723
50548,558.0,92,1,7430,13098
79785,202.0,1008,1,68054,68963
137829,,-1,13,0,590631
125109,997.0,187,3,2091,2360
33331,764.0,1370,3,62573,62592
68587,,-1,4,0,590631
230890,776.0,727,3,78927,80906
138531,764.0,1370,1,62573,62592
125201,720.0,305,1,6870,6944
89857,283.0,1579,1,70946,80723
179321,159.0,1028,4,60445,60669
211878,283.0,1579,2,70946,80723
206177,776.0,727,2,78927,80906
77468,,-1,4,0,590631
133645,888.0,866,4,234988,235872
141376,112.0,381,3,66052,66282
55067,102.0,351,3,3737,9102
104583,888.0,866,4,234988,235872
69513,591.0,933,2,18513,87386
154189,176.0,713,2,653,653
111573,,-1,2,0,590631
77737,,-1,3,0,590631
205631,450.0,1492,77,770,276977
208549,758.0,781,1,1783,2731
97270,917.0,1374,21,62155,62171
105825,521.0,654,8,8133,13221
96096,,-1,2,0,590631
59121,1036.0,1420,6,25717,25773
39913,186.0,865,2,1741,1979
111732,1022.0,252,2,501,884
98266,813.0,1057,8,2230,3008
110928,614.0,571,8,1236,2054
171497,1092.0,664,4,2293,3249
216510,698.0,1251,25,44115,44743
84900,776.0,727,3,78927,80906
225732,283.0,1579,2,70946,80723
161949,,-1,5,0,590631
175533,960.0,594,35,1378,9219
183496,611.0,1306,4,111,824
221789,364.0,711,1,68301,68312
136132,112.0,381,1,66052,66282
102868,112.0,381,1,66052,66282
83786,493.0,1331,1,181,233
224076,764.0,1370,1,62573,62592
133109,1090.0,648,7,2300,2300
25457,283.0,1579,1,70946,80723
153960,961.0,132,2,1413,5491
63837,112.0,381,5,66052,66282
144444,,-1,43,0,590631
204543,790.0,1492,2,271166,276977
27204,1036.0,1420,9,25717,25773
86485,364.0,711,1,68301,68312
178829,202.0,1008,1,68054,68963
178014,584.0,709,2,2331,2335
187013,112.0,381,1,66052,66282
109899,960.0,594,3,1378,9219
141465,112.0,381,1,66052,66282
164251,283.0,1579,2,70946,80723
107386,764.0,1370,1,62573,62592
38307,6.0,933,8,68197,87386
208686,364.0,711,1,68301,68312
153569,764.0,1370,4,62573,62592
14847,917.0,1374,2,62155,62171
91575,,-1,2,0,590631
74634,,-1,3,0,590631
173663,364.0,711,2,68301,68312
149682,790.0,1492,3,271166,276977
81056,227.0,602,22,52466,52865
66149,776.0,727,5,78927,80906
202880,884.0,127,4,1271,2183
154224,348.0,1499,44,21108,21418
172341,77.0,590,3,1216,1216
119429,28.0,1604,3,24871,29698
97862,,-1,1,0,590631
174951,753.0,322,174,2114,7406
211215,28.0,1604,1,24871,29698
178614,364.0,711,2,68301,68312
146255,790.0,1492,6,271166,276977
105841,764.0,1370,1,62573,62592
146954,28.0,1604,1,24871,29698
22791,6.0,933,1,68197,87386
53406,71.0,1579,1,8372,80723
84774,792.0,805,13,1410,1410
231653,1.0,854,2,1276,1313
185608,776.0,727,3,78927,80906
114479,698.0,1251,4,44115,44743
3339,790.0,1492,1,271166,276977
119694,928.0,20,81,26829,28391
118588,159.0,1028,1,60445,60669
48563,764.0,1370,24,62573,62592
32663,935.0,322,1,4474,7406
130345,575.0,1257,2,1090,3061
31998,120.0,897,4,2277,2282
22626,753.0,322,32,2114,7406
40346,227.0,602,1,52466,52865
153935,364.0,711,17,68301,68312
169081,776.0,727,15,78927,80906
99979,689.0,207,2,23918,24621
200558,550.0,1139,2,8923,9167
19413,348.0,1499,1,21108,21418
23107,112.0,381,2,66052,66282
24911,202.0,1008,2,68054,68963
175100,720.0,305,2,6870,6944
192830,,-1,35,0,590631
16214,675.0,1288,4,3817,3817
118324,776.0,727,2,78927,80906
218019,888.0,866,34,234988,235872
133091,917.0,1374,120,62155,62171
152276,917.0,1374,42,62155,62171
156754,888.0,866,3,234988,235872
144356,917.0,1374,3,62155,62171
22876,,-1,4,0,590631
143133,797.0,213,7,1594,1662
122199,678.0,250,1,64043,82373
136306,159.0,1028,20,60445,60669
53991,112.0,381,10,66052,66282
160381,283.0,1579,6,70946,80723
31976,917.0,1374,1,62155,62171
85783,917.0,1374,9,62155,62171
27706,550.0,1139,3,8923,9167
29179,698.0,1251,6,44115,44743
94957,231.0,-1,1,1995,590631
132094,797.0,213,3,1594,1662
209728,411.0,561,1,1394,4266
200626,202.0,1008,5,68054,68963
116623,237.0,1550,10,98,8276
31260,961.0,132,1,1413,5491
26561,719.0,908,1,1068,1543
166003,819.0,798,1,1163,1523
25122,888.0,866,6,234988,235872
28300,575.0,1257,1,1090,3061
201521,888.0,866,8,234988,235872
120457,283.0,1579,10,70946,80723
48452,398.0,1323,2,197,197
218434,1036.0,1420,7,25717,25773
151817,,-1,1,0,590631
198294,678.0,250,9,64043,82373
170224,839.0,33,7,66622,68188
117684,159.0,1028,1,60445,60669
60383,112.0,381,2,66052,66282
65038,227.0,602,2,52466,52865
61615,956.0,879,33,1984,1984
228018,764.0,1370,2,62573,62592
9323,1036.0,1420,11,25717,25773
173078,6.0,933,2,68197,87386
72369,790.0,1492,1,271166,276977
175539,,-1,10,0,590631
48029,689.0,207,2,23918,24621
143066,698.0,1251,1,44115,44743
88153,698.0,1251,2,44115,44743
155113,277.0,1398,1,1319,1319
116108,964.0,1326,38,4967,4967
145718,839.0,33,10,66622,68188
132299,,-1,7,0,590631
123138,888.0,866,4,234988,235872
169793,408.0,654,12,1835,13221
49222,956.0,879,9,1984,1984
193696,689.0,207,3,23918,24621
147042,839.0,33,8,66622,68188
124858,6.0,933,3,68197,87386
42919,,-1,8,0,590631
23500,33.0,1224,1,2685,7962
35306,776.0,727,13,78927,80906
222934,776.0,727,3,78927,80906
84169,496.0,893,1,5507,8190
195826,283.0,1579,2,70946,80723
7167,45.0,903,5,1494,2412
220831,,-1,3,0,590631
220958,917.0,1374,9,62155,62171
132538,112.0,381,1,66052,66282
58795,790.0,1492,3,271166,276977
222587,586.0,1519,1,2227,3421
108349,776.0,727,12,78927,80906
207492,105.0,1224,9,1554,7962
52121,112.0,381,2,66052,66282
207957,159.0,1028,31,60445,60669
90066,620.0,1515,3,1132,1232
151571,231.0,-1,13,1995,590631
74719,764.0,1370,7,62573,62592
83571,102.0,351,1,3737,9102
158033,159.0,1028,26,60445,60669
5010,6.0,933,2,68197,87386
115665,1064.0,903,4,918,2412
36207,917.0,1374,3,62155,62171
118169,364.0,711,12,68301,68312
196495,763.0,1579,1,839,80723
208695,202.0,1008,3,68054,68963
93188,764.0,1370,2,62573,62592
227226,283.0,1579,2,70946,80723
158375,809.0,169,5,1495,2113
31939,159.0,1028,2,60445,60669
105628,159.0,1028,10,60445,60669
204110,6.0,933,1,68197,87386
231727,1066.0,293,552,7412,8099
107043,,-1,7,0,590631
207486,664.0,1490,1,421,2421
129057,839.0,33,65,66622,68188
184958,1066.0,293,29,7412,8099
130609,720.0,305,3,6870,6944
34462,,-1,42,0,590631
54182,369.0,1486,1,1174,5044
205468,776.0,727,6,78927,80906
209167,550.0,1139,1,8923,9167
120575,689.0,207,1,23918,24621
191771,189.0,586,2,2898,3409
90552,186.0,865,1,1741,1979
224796,159.0,1028,8,60445,60669
220196,,-1,10,0,590631
174799,6.0,933,2,68197,87386
76008,364.0,711,2,68301,68312
64500,698.0,1251,4,44115,44743
146320,797.0,213,6,1594,1662
134698,698.0,1251,4,44115,44743
81051,447.0,1009,2,2593,11191
207400,464.0,143,12,1875,4274
43242,678.0,250,21,64043,82373
171742,348.0,1499,1,21108,21418
101548,112.0,381,6,66052,66282
210420,839.0,33,5,66622,68188
16024,830.0,1272,2,974,1100
22970,776.0,727,72,78927,80906
230342,364.0,711,1,68301,68312
199291,839.0,33,5,66622,68188
215307,415.0,666,11,2828,4979
111635,810.0,378,6,11279,13107
186457,839.0,33,1,66622,68188
10385,,-1,2,0,590631
196832,159.0,1028,6,60445,60669
163570,364.0,711,42,68301,68312
166827,764.0,1370,11,62573,62592
222998,758.0,781,1,1783,2731
72074,1090.0,648,3,2300,2300
41145,698.0,1251,7,44115,44743
53118,914.0,226,4,354,469
39672,6.0,933,2,68197,87386
114418,678.0,250,6,64043,82373
15950,764.0,1370,5,62573,62592
22538,202.0,1008,4,68054,68963
38529,681.0,8,1,2677,6448
16308,202.0,1008,6,68054,68963
39294,230.0,1424,6,8926,12622
191066,262.0,995,3,33,765
131935,776.0,727,16,78927,80906
198222,400.0,110,72,32988,33761
121207,364.0,711,101,68301,68312
183167,570.0,9,1,240,876
205754,994.0,755,10,1321,1460
179289,764.0,1370,4,62573,62592
206019,,-1,7,0,590631
12349,159.0,1028,1,60445,60669
73753,928.0,20,1,26829,28391
211555,,-1,1,0,590631
123083,888.0,866,1,234988,235872
50757,550.0,1139,3,8923,9167
72719,230.0,1424,1,8926,12622
110684,839.0,33,1,66622,68188
87660,348.0,1499,5,21108,21418
66135,713.0,1615,16,12789,13983
185817,941.0,1492,9,4764,276977
55932,28.0,1604,8,24871,29698
38546,697.0,418,1,491,6223
196813,790.0,1492,2,271166,276977
42372,6.0,933,54,68197,87386
192362,515.0,1368,5,437,468
70486,839.0,33,2,66622,68188
57923,678.0,250,1,64043,82373
60743,283.0,1579,1,70946,80723
1770,928.0,20,8,26829,28391
22790,398.0,1323,1,197,197
129841,134.0,1028,3,223,60669
89315,764.0,1370,1,62573,62592
215619,928.0,20,10,26829,28391
68820,888.0,866,10,234988,235872
15579,45.0,903,37,1494,2412
66611,847.0,101,5,2069,2069
94792,790.0,1492,58,271166,276977
60820,776.0,727,1,78927,80906
173929,776.0,727,1,78927,80906
86511,107.0,1532,1,561,3595
10687,581.0,1600,3,10543,11363
160218,678.0,250,38,64043,82373
44,764.0,1370,3,62573,62592
160951,839.0,33,36,66622,68188
130600,698.0,1251,4,44115,44743
109945,776.0,727,33,78927,80906
223619,28.0,1604,31,24871,29698
81496,764.0,1370,5,62573,62592
73377,708.0,1101,3,1621,2120
168930,945.0,653,37,568,1520
116123,283.0,1579,1,70946,80723
181689,325.0,540,25,1825,3836
191268,1025.0,1075,4,972,972
97772,888.0,866,26,234988,235872
485,,-1,8,0,590631
64379,,-1,3,0,590631
115008,879.0,1482,29,1022,2469
42694,713.0,1615,1,12789,13983
221437,,-1,2,0,590631
82722,686.0,594,22,7493,9219
18542,112.0,381,1,66052,66282
47353,40.0,1632,2,600,637
115899,202.0,1008,6,68054,68963
5936,935.0,322,1,4474,7406
177501,283.0,1579,2,70946,80723
44685,678.0,250,9,64043,82373
63775,159.0,1028,10,60445,60669
21245,6.0,933,13,68197,87386
82719,227.0,602,1,52466,52865
80395,283.0,1579,5,70946,80723
118538,961.0,132,2,1413,5491
20895,104.0,164,1,3464,3635
141950,348.0,1499,1,21108,21418
202914,776.0,727,2,78927,80906
61775,917.0,1374,1,62155,62171
124366,888.0,866,1,234988,235872
215629,202.0,1008,8,68054,68963
10589,513.0,1057,2,778,3008
195891,764.0,1370,24,62573,62592
226792,776.0,727,2,78927,80906
93219,917.0,1374,18,62155,62171
57929,888.0,866,12,234988,235872
184642,,-1,1,0,590631
56874,545.0,143,23,637,4274
42534,,-1,47,0,590631
157321,544.0,1168,1,1517,1517
108642,997.0,187,2,2091,2360
189862,676.0,479,1,615,2419
122244,112.0,381,6,66052,66282
87919,764.0,1370,5,62573,62592
69451,689.0,207,9,23918,24621
139789,888.0,866,3,234988,235872
36966,112.0,381,5,66052,66282
89693,283.0,1579,2,70946,80723
85479,678.0,250,1,64043,82373
168536,283.0,1579,2,70946,80723
28858,678.0,250,37,64043,82373
93373,776.0,727,2,78927,80906
81464,364.0,711,3,68301,68312
59895,928.0,20,1,26829,28391
90662,969.0,1141,2,1146,1805
32933,6.0,933,30,68197,87386
66355,960.0,594,1,1378,9219
204371,124.0,104,4,1551,1786
15245,,-1,3,0,590631
118429,888.0,866,7,234988,235872
168280,415.0,666,2,2828,4979
25641,283.0,1579,2,70946,80723
204615,678.0,250,1,64043,82373
47854,159.0,1028,2,60445,60669
213324,915.0,1550,1,7109,8276
225478,283.0,1579,33,70946,80723
13874,790.0,1492,22,271166,276977
48814,761.0,395,1,7587,13033
187836,888.0,866,83,234988,235872
114059,208.0,33,2,1467,68188
21047,235.0,1224,1,842,7962
112228,141.0,1502,2,466,1590
52752,790.0,1492,16,271166,276977
72640,277.0,1398,10,1319,1319
65146,678.0,250,3,64043,82373
219506,,-1,61,0,590631
35744,935.0,322,1,4474,7406
190263,678.0,250,5,64043,82373
94446,678.0,250,1,64043,82373
109545,277.0,1398,5,1319,1319
74896,6.0,933,1,68197,87386
75863,839.0,33,2,66622,68188
197324,,-1,5,0,590631
190952,790.0,1492,1,271166,276977
233530,364.0,711,50,68301,68312
72680,698.0,1251,2,44115,44743
101991,679.0,-1,12,1336,590631
22075,764.0,1370,3,62573,62592
81631,202.0,1008,3,68054,68963
67748,764.0,1370,60,62573,62592
55686,591.0,933,3,18513,87386
165498,713.0,1615,1,12789,13983
146562,28.0,1604,1,24871,29698
990,917.0,1374,3,62155,62171
5172,839.0,33,1,66622,68188
177365,6.0,933,15,68197,87386
188047,942.0,125,2,962,1056
225870,678.0,250,2,64043,82373
143672,689.0,207,1,23918,24621
110729,689.0,207,1,23918,24621
67347,917.0,1374,1,62155,62171
180422,784.0,38,5,3423,3478
220581,928.0,20,3,26829,28391
19382,839.0,33,2,66622,68188
106402,784.0,38,86,3423,3478
16650,,-1,1,0,590631
180955,917.0,1374,4,62155,62171
6549,281.0,1424,1,282,12622
222440,854.0,1482,56,424,2469
74592,839.0,33,1,66622,68188
234271,159.0,1028,2,60445,60669
195752,33.0,1224,1,2685,7962
4679,202.0,1008,26,68054,68963
229831,839.0,33,4,66622,68188
108025,227.0,602,4,52466,52865
40722,159.0,1028,2,60445,60669
33009,112.0,381,9,66052,66282
122281,159.0,1028,7,60445,60669
105407,,-1,3,0,590631
232901,888.0,866,4,234988,235872
138698,348.0,1499,4,21108,21418
148346,6.0,933,6,68197,87386
80702,112.0,381,6,66052,66282
61842,,-1,1,0,590631
102830,689.0,207,29,23918,24621
89632,690.0,1125,2,150,2582
218077,905.0,110,17,287,33761
114573,790.0,1492,4,271166,276977
21895,159.0,1028,12,60445,60669
209853,112.0,381,6,66052,66282
62036,745.0,540,6,495,3836
151065,671.0,1426,14,3666,4322
75038,917.0,1374,8,62155,62171
174831,469.0,1383,2,335,655
100539,283.0,1579,101,70946,80723
94869,,-1,4,0,590631
109463,917.0,1374,6,62155,62171
97516,917.0,1374,15,62155,62171
142896,112.0,381,11,66052,66282
22205,38.0,418,1,1848,6223
217658,698.0,1251,21,44115,44743
206464,917.0,1374,3,62155,62171
14390,653.0,-1,12,1360,590631
85472,797.0,213,1,1594,1662
77683,631.0,1120,6,230,2653
138497,410.0,894,1,1009,1263
188084,451.0,945,5,12111,16966
217920,348.0,1499,16,21108,21418
154844,71.0,1579,4,8372,80723
57809,819.0,798,2,1163,1523
219596,480.0,1299,9,1207,1802
69733,,-1,1,0,590631
142435,6.0,933,6,68197,87386
54575,790.0,1492,3,271166,276977
81286,176.0,713,64,653,653
185505,,-1,4,0,590631
193847,595.0,186,1,2303,2303
80707,776.0,727,1,78927,80906
83231,1052.0,945,183,666,16966
13961,215.0,1453,1,377,682
182446,839.0,33,37,66622,68188
96912,758.0,781,5,1783,2731
53486,888.0,866,49,234988,235872
160849,678.0,250,3,64043,82373
58242,112.0,381,3,66052,66282
94459,42.0,170,6,4666,4762
142207,202.0,1008,8,68054,68963
170853,1051.0,955,1,496,497
70086,867.0,441,4,2010,2010
74696,,-1,1,0,590631
179899,888.0,866,1,234988,235872
143658,713.0,1615,2,12789,13983
50491,,-1,5,0,590631
106983,839.0,33,2,66622,68188
87607,19.0,750,1,9486,9486
67386,698.0,1251,2,44115,44743
88586,790.0,1492,2,271166,276977
179335,19.0,750,3,9486,9486
161497,917.0,1374,1,62155,62171
151231,550.0,1139,7,8923,9167
182010,636.0,479,46,1796,2419
15184,776.0,727,1,78927,80906
185774,764.0,1370,2,62573,62592
127658,283.0,1579,2,70946,80723
18482,863.0,194,23,214,613
34887,678.0,250,3,64043,82373
166917,775.0,763,1,1230,1636
193605,,-1,1608,0,590631
198372,480.0,1299,2,1207,1802
86375,917.0,1374,1,62155,62171
145401,,-1,2,0,590631
197632,753.0,322,2,2114,7406
28069,917.0,1374,2,62155,62171
120931,591.0,933,228,18513,87386
166129,,-1,2,0,590631
168885,776.0,727,2,78927,80906
111914,19.0,750,2,9486,9486
125118,719.0,908,1,1068,1543
217163,678.0,250,1,64043,82373
157516,202.0,1008,3,68054,68963
204469,202.0,1008,1,68054,68963
69898,6.0,933,5,68197,87386
167305,283.0,1579,12,70946,80723
41057,159.0,1028,1,60445,60669
67541,283.0,1579,5,70946,80723
70915,225.0,593,16,6833,8821
100923,159.0,1028,1,60445,60669
217511,776.0,727,1,78927,80906
70675,678.0,250,139,64043,82373
55138,719.0,908,2,1068,1543
205953,790.0,1492,4,271166,276977
218806,764.0,1370,4,62573,62592
110441,119.0,351,22,748,9102
21350,,-1,20,0,590631
47080,348.0,1499,4,21108,21418
184709,550.0,1139,2,8923,9167
41550,761.0,395,2,7587,13033
117143,159.0,1028,9,60445,60669
106570,227.0,602,61,52466,52865
185097,364.0,711,1,68301,68312
70793,961.0,132,1,1413,5491
83185,776.0,727,8,78927,80906
132804,790.0,1492,2,271166,276977
150053,202.0,1008,2,68054,68963
102307,1037.0,402,1,1750,1963
13033,6.0,933,11,68197,87386
121257,971.0,426,19,496,1867
78392,776.0,727,1,78927,80906
24695,283.0,1579,27,70946,80723
16170,1036.0,1420,6,25717,25773
55567,928.0,20,37,26829,28391
96620,689.0,207,23,23918,24621
68530,283.0,1579,41,70946,80723
95600,1021.0,731,2,249,249
198582,928.0,20,25,26829,28391
39461,764.0,1370,66,62573,62592
230089,66.0,1430,3,764,780
205703,134.0,1028,7,223,60669
191877,852.0,1606,8,1963,4126
136769,764.0,1370,3,62573,62592
34457,888.0,866,4,234988,235872
229209,775.0,763,1,1230,1636
172239,6.0,933,1,68197,87386
154392,,-1,8,0,590631
109613,227.0,602,11,52466,52865
124720,689.0,207,3,23918,24621
143081,935.0,322,1,4474,7406
67269,1066.0,293,2,7412,8099
17398,1036.0,1420,16,25717,25773
222649,364.0,711,6,68301,68312
7128,189.0,586,2,2898,3409
97845,839.0,33,22,66622,68188
92639,619.0,145,39,1800,1817
117056,1036.0,1420,158,25717,25773
57882,915.0,1550,100,7109,8276
108567,1096.0,92,1,342,13098
61218,112.0,381,2,66052,66282
199971,678.0,250,3,64043,82373
225619,6.0,933,7,68197,87386
137282,1026.0,351,2,82,9102
3516,888.0,866,110,234988,235872
130119,698.0,1251,1,44115,44743
161808,364.0,711,3,68301,68312
127115,790.0,1492,1,271166,276977
225260,977.0,871,2,310,384
163010,6.0,933,3,68197,87386
16118,839.0,33,6,66622,68188
120088,30.0,1009,7,1563,11191
168593,364.0,711,4,68301,68312
113727,,-1,2,0,590631
187120,928.0,20,23,26829,28391
164354,678.0,250,1,64043,82373
217925,614.0,571,4,1236,2054
207941,678.0,250,2,64043,82373
196364,418.0,1394,84,1255,1255
44624,,-1,1,0,590631
43503,764.0,1370,2,62573,62592
33308,764.0,1370,17,62573,62592
192572,348.0,1499,1,21108,21418
198448,28.0,1604,14,24871,29698
170454,847.0,101,3,2069,2069
186813,790.0,1492,1,271166,276977
142906,418.0,1394,4,1255,1255
104238,776.0,727,1,78927,80906
33857,698.0,1251,1,44115,44743
215944,839.0,33,4,66622,68188
31112,159.0,1028,1,60445,60669
45170,753.0,322,3,2114,7406
203755,159.0,1028,1,60445,60669
4479,678.0,250,1,64043,82373
199283,917.0,1374,1,62155,62171
33883,776.0,727,1,78927,80906
37918,790.0,1492,1,271166,276977
13135,364.0,711,1,68301,68312
5660,764.0,1370,6,62573,62592
27959,619.0,145,11,1800,1817
80722,28.0,1604,4,24871,29698
114119,227.0,602,2,52466,52865
201391,33.0,1224,16,2685,7962
183348,348.0,1499,17,21108,21418
140303,,-1,7,0,590631
112656,283.0,1579,40,70946,80723
229255,917.0,1374,1,62155,62171
208617,790.0,1492,2,271166,276977
229061,112.0,381,3,66052,66282
97902,888.0,866,7,234988,235872
106382,888.0,866,33,234988,235872
178586,159.0,1028,36,60445,60669
42173,38.0,418,1,1848,6223
218631,790.0,1492,1,271166,276977
227119,776.0,727,3,78927,80906
180222,441.0,727,1,813,80906
140351,283.0,1579,2,70946,80723
49661,764.0,1370,10,62573,62592
22076,964.0,1326,3,4967,4967
224918,28.0,1604,1,24871,29698
77796,227.0,602,21,52466,52865
105453,764.0,1370,30,62573,62592
194362,364.0,711,1,68301,68312
34963,678.0,250,18,64043,82373
165793,776.0,727,3,78927,80906
90316,460.0,745,7,797,910
1857,776.0,727,1,78927,80906
118818,790.0,1492,1,271166,276977
150037,790.0,1492,5,271166,276977
54202,6.0,933,1,68197,87386
140203,671.0,1426,1,3666,4322
114618,283.0,1579,5,70946,80723
178280,1064.0,903,17,918,2412
179220,257.0,312,1,266,3078
161908,408.0,654,10,1835,13221
163271,810.0,378,4,11279,13107
187517,112.0,381,1,66052,66282
208010,960.0,594,1,1378,9219
108171,315.0,131,1,22,2103
221627,294.0,1687,5,853,2653
154633,355.0,1534,11,1700,2132
144339,83.0,1621,2,675,748
77228,678.0,250,38,64043,82373
108879,761.0,395,19,7587,13033
211441,1068.0,947,32,836,836
63194,746.0,1200,22,102,5929
69935,438.0,312,1,648,3078
44166,,-1,9,0,590631
194710,776.0,727,1,78927,80906
155412,409.0,140,140,1073,6864
190448,764.0,1370,22,62573,62592
30214,1036.0,1420,15,25717,25773
67973,917.0,1374,1,62155,62171
11162,204.0,933,1,581,87386
87167,698.0,1251,1,44115,44743
56017,888.0,866,2,234988,235872
74845,678.0,250,4,64043,82373
10655,521.0,654,4,8133,13221
98367,159.0,1028,2,60445,60669
85357,202.0,1008,64,68054,68963
114455,809.0,169,12,1495,2113
139442,112.0,381,13,66052,66282
87013,1036.0,1420,40,25717,25773
210337,713.0,1615,1,12789,13983
181432,112.0,381,1,66052,66282
10559,227.0,602,1,52466,52865
135621,,-1,2,0,590631
198433,776.0,727,2,78927,80906
135157,917.0,1374,4,62155,62171
202208,695.0,959,3,813,952
35307,354.0,1009,7,1007,11191
20985,981.0,949,3,9087,9187
60658,6.0,933,2,68197,87386
111358,6.0,933,8,68197,87386
164497,678.0,250,1,64043,82373
11735,764.0,1370,5,62573,62592
158150,,-1,1,0,590631
115508,202.0,1008,1,68054,68963
195833,678.0,250,4,64043,82373
121332,283.0,1579,1,70946,80723
73762,,-1,3,0,590631
